"HIP","RA","Dec","Mag"
71999,220.86475,-30.208083,7.73
72000,220.867292,-62.966667,6.39
72001,220.868292,-63.358111,9.31
72002,220.872917,-3.949528,9.55
72003,220.882333,-39.207833,8.69
72004,220.885542,53.065167,10.58
72005,220.892958,-77.05075,8.88
72006,220.903667,48.982722,8.73
72007,220.910375,37.749694,9.42
72008,220.914375,15.963861,8.46
72009,220.914542,62.563333,8.11
72010,220.9145,-35.173222,4.06
72011,220.923083,-27.770833,8.31
72012,220.935167,40.459194,5.72
72013,220.941,-51.411806,9.29
72014,220.9425,0.047583,9.1
72015,220.943583,-2.5055,7.21
72016,220.944792,43.720889,8.96
72017,220.950708,-54.239917,8.75
72018,220.956792,-26.012611,8.28
72019,220.957333,-58.793306,8.55
72020,220.96225,-6.688167,8.73
72021,220.967833,50.615222,8.67
72022,220.968958,14.398167,8.83
72023,220.985208,-11.874389,11.53
72024,220.992792,-50.670972,8.63
72025,220.998417,7.37075,10.39
72026,221.008042,56.107,8.93
72027,221.008375,-28.500944,9.52
72028,221.014542,61.101556,9.35
72029,221.014625,61.098361,6.87
72030,221.015333,-30.798806,8.73
72031,221.01575,12.561361,10.01
72032,221.017208,-56.359,8.54
72033,221.018167,-40.989472,9.17
72034,221.029833,22.79825,8.72
72035,221.03225,-28.352861,7.94
72036,221.034292,-74.988028,8.62
72037,221.034958,-30.87675,9.26
72038,221.037042,-34.15475,10.11
72039,221.038875,-51.993333,8.94
72040,221.039875,5.784722,9.86
72041,221.040375,-51.938028,8.68
72042,221.043958,-55.805667,8.6
72043,221.048917,18.462472,7.52
72044,221.049958,22.185028,9.89
72045,221.050333,-38.145472,9.11
72046,221.050958,-67.403833,8.04
72047,221.0575,-8.252111,6.64
72048,221.0595,-69.673889,6.99
72049,221.061458,-4.319861,9.77
72050,221.065958,54.325417,8.99
72051,221.066417,-67.642528,9.59
72052,221.069208,-39.493944,8.82
72053,221.070292,-11.617306,8.39
72054,221.070667,-29.692917,10.23
72055,221.071833,-73.968139,8.04
72056,221.073917,-24.12875,6.82
72057,221.083417,-44.232583,8.82
72058,221.088125,-25.894722,9.05
72059,221.088458,-72.207833,8.32
72060,221.088917,-9.489528,7.65
72061,221.091833,63.101972,8.32
72062,221.1005,29.595556,9.41
72063,221.105458,-53.27225,8.07
72064,221.109,60.772111,7.95
72065,221.109167,-44.707556,8.99
72066,221.117375,45.186028,6.73
72067,221.121083,-42.3415,9.48
72068,221.1215,-16.874694,8.03
72069,221.127667,-3.363306,7.58
72070,221.129083,-39.989,9.32
72071,221.130125,6.375583,9.13
72072,221.13075,-51.190694,7.99
72073,221.14325,60.053778,7.57
72074,221.143917,10.763833,8.27
72075,221.152125,-34.901083,8.93
72076,221.157375,9.070806,8.84
72077,221.157875,49.682444,8.71
72078,221.158083,-25.049167,8.62
72079,221.170792,-7.193528,9.85
72080,221.17925,-20.482083,9.3
72081,221.183333,-82.057694,8.61
72082,221.187792,-9.703944,6.86
72083,221.189708,2.024639,8.47
72084,221.192792,-13.842833,9.31
72085,221.194042,32.129722,8.04
72086,221.198583,-40.1685,9.61
72087,221.200583,7.701139,7.37
72088,221.205625,55.473194,8.38
72089,221.211417,-6.127278,9.79
72090,221.2145,-14.359611,9.17
72091,221.214833,-3.062056,8.14
72092,221.220583,-78.310722,10
72093,221.224708,-21.842361,8.82
72094,221.226625,-2.2855,9.51
72095,221.231,-70.06025,8.49
72096,221.231583,3.48425,7.92
72097,221.231542,-58.477389,6.1
72098,221.232333,30.294944,7.54
72099,221.237042,-34.381556,9.66
72100,221.237167,-50.530361,7.93
72101,221.239917,74.891778,10.47
72102,221.2445,-28.047889,8.49
72103,221.246208,-61.521639,6.97
72104,221.246667,-35.191833,4.92
72105,221.246875,27.074167,2.35
72106,221.249667,-44.665,7.52
72107,221.251333,-73.375583,9.71
72108,221.251083,-42.917361,10.46
72109,221.251708,48.201806,8.35
72110,221.253417,39.012528,9.02
72111,221.25375,47.983667,10.34
72112,221.263375,-46.973944,10.15
72113,221.269917,30.534306,9.25
72114,221.271083,3.318833,9.28
72115,221.274792,41.029056,11.51
72116,221.278667,18.627778,9.62
72117,221.284083,-38.754667,8.54
72118,221.29175,-57.53675,7.57
72119,221.293083,-49.915333,8.4
72120,221.294792,-6.893639,8.98
72121,221.295708,-55.601611,6.1
72122,221.298917,-1.417528,6.06
72123,221.3,34.376083,7.76
72124,221.307,32.7885,6.27
72125,221.310417,16.964417,4.6
72126,221.311042,4.53225,8.92
72127,221.318542,21.086056,8.18
72128,221.318792,-29.938667,9.87
72129,221.319542,67.857944,10.32
72130,221.319875,65.329889,7.22
72131,221.321875,-62.875444,5.36
72132,221.322083,40.101944,10.29
72133,221.328458,-55.606694,7.52
72134,221.328042,-18.002722,8.22
72135,221.328542,-51.314889,6.44
72136,221.334167,-9.214194,8.41
72137,221.334333,20.156194,8.62
72138,221.334625,-6.734583,7.99
72139,221.33575,18.884917,6.15
72140,221.335833,-36.14775,7.37
72141,221.339333,-27.207556,8.94
72142,221.339833,10.598972,6.91
72143,221.339917,-8.462056,9.29
72144,221.346458,29.181639,9.74
72145,221.3495,36.052222,10.33
72146,221.351333,13.846861,7.87
72147,221.3535,31.327972,11.03
72148,221.355917,-20.315778,10.14
72149,221.358667,-32.810306,9.79
72150,221.359583,-48.759111,9.66
72151,221.367625,57.6205,10.18
72152,221.372667,54.951444,8.66
72153,221.373917,42.382333,7.32
72154,221.375958,0.717278,5.68
72155,221.378125,-37.956528,8.37
72156,221.378917,43.712056,9.46
72157,221.381833,-59.570972,8.49
72158,221.385375,-26.942611,8.07
72159,221.387542,-72.087472,8.57
72160,221.38925,17.884556,7.96
72161,221.399292,-16.74375,8.22
72162,221.400542,8.159778,6.97
72163,221.403125,12.483806,9.8
72164,221.406417,-40.030333,8.86
72165,221.406458,-0.364722,8.37
72166,221.407125,-47.695389,8.79
72167,221.410708,10.513944,8.93
72168,221.413875,-11.422389,8.1
72169,221.424,-41.252722,8.94
72170,221.431042,4.544833,8.49
72171,221.43325,-69.619222,7.31
72172,221.434667,-22.410417,7.63
72173,221.435,-46.169361,9.35
72174,221.435125,-12.353611,8.9
72175,221.437875,37.736167,8.79
72176,221.439875,11.939722,8.65
72177,221.440208,-45.880944,8.48
72178,221.442792,-46.803389,8.67
72179,221.453833,3.750806,10.43
72180,221.453542,14.642278,8.64
72181,221.463208,71.966111,7.52
72182,221.463667,-14.991333,8.72
72183,221.465792,13.101583,6.57
72184,221.466958,33.122278,9.14
72185,221.469917,-33.508,9.16
72186,221.470708,-17.698306,7.29
72187,221.472583,44.408167,8.82
72188,221.479625,-4.402306,9.6
72189,221.486917,46.656917,10.14
72190,221.486833,10.052083,7.52
72191,221.489583,47.381333,10.6
72192,221.49025,-44.867472,6.91
72193,221.490625,51.626528,8.56
72194,221.49075,-15.459556,6.33
72195,221.494083,-6.3085,9.97
72196,221.500125,-36.445694,8.59
72197,221.50075,-25.442917,5.15
72198,221.506625,64.625861,8.23
72199,221.509708,36.891417,8.57
72200,221.51275,27.512444,7.98
72201,221.513125,33.879417,9.96
72202,221.513375,-18.97925,8.11
72203,221.514083,-68.762611,8.8
72204,221.514042,-46.784778,9.57
72205,221.514292,22.077139,8.79
72206,221.515,-62.535694,7.92
72207,221.523708,-71.362889,8.14
72208,221.525,15.13175,5.78
72209,221.526125,-13.765222,9.23
72210,221.528125,-23.152861,5.8
72211,221.53175,-42.147889,8.13
72212,221.533333,0.760667,9.91
72213,221.535792,5.20975,9.05
72214,221.539625,35.920889,9.22
72215,221.541125,-37.233361,9.51
72216,221.54375,-30.970056,8.78
72217,221.5455,-21.175722,6.43
72218,221.556292,-7.796917,7.14
72219,221.560833,36.431583,7.71
72220,221.562458,1.892944,3.73
72221,221.56475,9.647389,7.26
72222,221.56575,31.7625,8.78
72223,221.568083,3.504194,7.38
72224,221.572917,-66.116389,8.02
72225,221.573208,-39.071028,9.03
72226,221.574208,-0.833833,6.91
72227,221.575333,43.465694,8.6
72228,221.57575,-48.655,8.35
72229,221.576125,14.510333,7.26
72230,221.58025,6.546306,8.83
72231,221.581208,-39.073417,10.1
72232,221.581208,-63.921778,9.29
72233,221.582583,-79.119944,8
72234,221.583875,14.7645,10.57
72235,221.593417,-33.766139,8.3
72236,221.594,27.900389,8.67
72237,221.597292,16.498944,9.23
72238,221.597667,56.616389,6.61
72239,221.600833,-10.496694,8.62
72240,221.604083,-33.125306,9.47
72241,221.607333,-37.22225,8.08
72242,221.6115,-64.543028,7.37
72243,221.61275,-1.446889,8.96
72244,221.613708,25.948556,8.1
72245,221.614625,-31.682111,8.1
72246,221.616333,-49.554472,10.34
72247,221.616917,-22.403944,7.34
72248,221.617208,-36.4575,9.35
72249,221.618625,32.499583,8.03
72250,221.620958,-47.441083,5.74
72251,221.6235,14.855333,7.67
72252,221.625292,-27.885111,10.67
72253,221.625542,50.397861,7.78
72254,221.633125,-56.184833,8.5
72255,221.636958,30.637694,9.24
72256,221.637583,28.896944,10.82
72257,221.640125,-32.170889,8.48
72258,221.644875,-68.122028,8.29
72259,221.646792,-24.739278,10.09
72260,221.654375,-60.030167,8.67
72261,221.654625,42.465694,11.05
72262,221.658833,-43.163194,8.64
72263,221.65975,43.898833,8.76
72264,221.674958,-61.461944,7.52
72265,221.676042,-2.935806,9.3
72266,221.677833,-64.761417,8.73
72267,221.682625,-45.401972,10.15
72268,221.684083,7.281417,7.23
72269,221.687167,4.949806,8.41
72270,221.689542,-53.862083,8.39
72271,221.698333,30.779722,9.27
72272,221.700208,-65.915333,9.33
72273,221.701708,-54.779139,8.54
72274,221.705417,12.3735,9.69
72275,221.705833,-1.695167,9.52
72276,221.706833,-32.411083,8.85
72277,221.713583,-54.819694,8.62
72278,221.713958,-27.248139,8.13
72279,221.717167,-33.032167,9.02
72280,221.71775,-22.473056,8.63
72281,221.718125,-53.349417,10.86
72282,221.71975,15.378667,10.1
72283,221.736042,-9.979444,9.8
72284,221.736917,-29.40325,10.56
72285,221.741333,11.47725,8.4
72286,221.7485,19.799528,7.39
72287,221.750625,17.086083,12
72288,221.751208,-25.464667,8.98
72289,221.754875,18.506083,10.65
72290,221.755458,-52.383306,5.22
72291,221.758292,1.39325,8.6
72292,221.759792,-16.473333,9.3
72293,221.760292,59.710306,7.32
72294,221.762208,-28.767056,9.3
72295,221.765875,-6.034667,9.07
72296,221.771083,-38.290444,5.9
72297,221.77225,8.208667,8.35
72298,221.772375,0.970944,6.62
72299,221.773333,-11.369167,8
72300,221.774125,39.317111,10.39
72301,221.773958,-11.551139,8.85
72302,221.774875,-42.895806,10.26
72303,221.77975,18.340556,8.34
72304,221.786417,5.139444,10.28
72305,221.788917,-64.0105,9.16
72306,221.791333,11.430889,8.86
72307,221.792667,76.04225,7.38
72308,221.802458,-52.20525,6.07
72309,221.80375,-4.234194,8.41
72310,221.806917,-21.324889,6.05
72311,221.814583,8.510806,9.34
72312,221.817792,2.703417,7.76
72313,221.822833,-50.352056,9.84
72314,221.823208,73.528194,8.32
72315,221.826417,12.979833,9.71
72316,221.82875,23.778639,8.55
72317,221.832375,9.291528,9.88
72318,221.838292,35.567833,7.65
72319,221.839042,-18.484472,9.32
72320,221.839083,68.23025,9.64
72321,221.841792,4.351861,8.28
72322,221.843,10.306306,8.11
72323,221.844,-25.624222,5.61
72324,221.844333,-65.852833,8.4
72325,221.848083,47.909333,7.88
72326,221.849208,28.212611,8.93
72327,221.850792,-47.046278,10.2
72328,221.851333,17.757194,8.41
72329,221.853417,-30.352361,8.13
72330,221.856875,2.035806,6.8
72331,221.868667,52.824528,8.4
72332,221.869125,-66.179111,7.36
72333,221.870125,-7.120833,10.61
72334,221.872708,-34.7905,9.5
72335,221.880625,64.550333,8.79
72336,221.882833,19.050028,7.46
72337,221.883083,20.679722,8.88
72338,221.883792,-43.556778,6.3
72339,221.886667,-0.281139,8.04
72340,221.887417,76.821028,9.18
72341,221.889542,-75.982278,9.14
72342,221.897,16.845528,10.61
72343,221.90175,65.486667,8.5
72344,221.901625,-75.983833,10.3
72345,221.904375,-30.424472,9.77
72346,221.91025,-3.973722,9.37
72347,221.912042,-12.934694,8.48
72348,221.913542,24.0975,7.48
72349,221.918167,61.562722,8.07
72350,221.919208,-34.7335,7.84
72351,221.91925,65.251861,7.73
72352,221.922167,-41.2595,8.44
72353,221.930917,-27.698972,7.55
72354,221.93375,-52.597917,7.97
72355,221.934458,-73.195833,9.57
72356,221.935417,-7.292861,9.39
72357,221.936583,-26.087472,5.23
72358,221.936875,71.60125,7.86
72359,221.939625,-42.667389,8.73
72360,221.944,49.559806,8.68
72361,221.944542,1.831194,9.21
72362,221.945708,-39.926389,6.92
72363,221.947625,26.198694,10.4
72364,221.950458,-66.331917,7.22
72365,221.950875,21.006917,9.18
72366,221.953292,-61.588528,8.36
72367,221.954,-60.423917,8.91
72368,221.954708,-72.073139,8.07
72369,221.958167,35.654472,7.55
72370,221.965542,-79.044722,3.83
72371,221.969792,57.343556,9.23
72372,221.973375,-32.247083,7.7
72373,221.978833,-12.839778,6.34
72374,221.979667,13.816944,9.19
72375,221.981125,-46.156167,8.09
72376,221.986625,27.546139,9.09
72377,221.988125,-68.519611,7.13
72378,221.989833,-26.646139,5.76
72379,221.990625,-63.928389,7.88
72380,221.991917,-67.838333,8.5
72381,221.9965,46.457833,8.67
72382,221.998292,21.706806,8.08
72383,222.003083,-65.739583,8.45
72384,222.004,11.442389,10.27
72385,222.004458,-49.441667,9.09
72386,222.0045,-51.576028,10.42
72387,222.006125,38.466556,9.73
72388,222.0095,-5.506583,7.78
72389,222.011917,56.159222,10.04
72390,222.01425,-63.313889,10.36
72391,222.01425,13.94475,9.32
72392,222.01475,7.347,8.65
72393,222.01975,37.670056,8.24
72394,222.023042,-41.863,8.54
72395,222.025167,23.495417,8.23
72396,222.027042,4.950222,9.1
72397,222.03725,-58.571694,7.86
72398,222.037708,-41.017139,7.66
72399,222.040708,-36.783889,10.02
72400,222.044458,-36.783472,10.7
72401,222.045333,-30.414444,8.39
72402,222.053208,-56.008694,7.9
72403,222.054458,-66.439028,7.67
72404,222.064583,52.625778,7.99
72405,222.075583,-20.512694,10.53
72406,222.077208,66.253056,8.97
72407,222.079208,58.909861,9.74
72408,222.086542,21.318667,7.89
72409,222.088042,58.057333,8.26
72410,222.089417,63.725083,7.97
72411,222.090875,-31.402139,8.38
72412,222.097542,24.36675,6.15
72413,222.099875,-39.028944,8.19
72414,222.100792,16.142833,8.67
72415,222.105,-56.436139,8.25
72416,222.105292,-29.625167,9.18
72417,222.105792,-15.22675,8.82
72418,222.106083,22.39875,7.68
72419,222.120833,42.799694,9.94
72420,222.121333,-25.487444,7.03
72421,222.122292,3.295778,8.39
72422,222.123,14.461611,9.42
72423,222.132083,-17.340111,6.87
72424,222.133167,-54.473417,9.64
72425,222.133958,-9.155556,8.23
72426,222.134208,24.751028,9.02
72427,222.136167,-35.8415,6.72
72428,222.145333,-1.117556,8.78
72429,222.146583,38.625306,9.67
72430,222.148333,7.731,10.1
72431,222.149458,-63.355333,7.46
72432,222.158583,-36.634583,5.89
72433,222.169458,-7.107,8.11
72434,222.176542,53.058583,8.68
72435,222.177333,-70.598944,7.37
72436,222.177625,-38.070722,11.67
72437,222.184042,-62.262167,9.03
72438,222.185667,-66.593528,5.91
72439,222.193625,-32.789222,9.84
72440,222.195,36.050333,8.75
72441,222.203833,45.665694,9.26
72442,222.203958,-13.119417,7.66
72443,222.206958,-54.105722,8.45
72444,222.208667,-71.328333,12.09
72445,222.209667,-35.576667,9.91
72446,222.214417,18.199694,7.36
72447,222.221875,5.954611,6.83
72448,222.223042,-37.632778,8.44
72449,222.225417,-0.847694,6.15
72450,222.231375,3.908111,9.74
72451,222.236042,31.236944,10.43
72452,222.237917,-58.655194,8.63
72453,222.23825,23.559417,8.68
72454,222.244375,-40.420917,7.64
72455,222.244625,-58.119361,7.13
72456,222.246583,-29.558972,8.65
72457,222.252458,53.508278,9.34
72458,222.2555,36.068139,8.46
72459,222.257167,-35.550222,7.63
72460,222.259333,-54.46275,10.35
72461,222.259833,25.703389,9.73
72462,222.26025,19.347583,8.41
72463,222.266542,40.960556,10.52
72464,222.272208,7.941139,8.36
72465,222.274458,-5.751472,8.25
72466,222.274833,19.698278,7.8
72467,222.2775,56.896111,8.16
72468,222.278125,54.2315,7.03
72469,222.278875,37.810917,6.15
72470,222.279208,70.526083,10.64
72471,222.279875,-56.667528,6.21
72472,222.28525,10.540528,8.98
72473,222.285875,-1.688917,9.08
72474,222.288417,-4.501972,9.31
72475,222.289125,20.401306,7.83
72476,222.289583,-42.243361,12.67
72477,222.290292,-42.238944,10.14
72478,222.295333,-10.827222,7.53
72479,222.307083,10.214917,8.42
72480,222.311833,25.150917,6.68
72481,222.311542,-45.801528,9.29
72482,222.312208,-59.407333,6.59
72483,222.316375,-49.654556,9.09
72484,222.321333,-34.13275,9.37
72485,222.321667,-34.020056,8.22
72486,222.325292,49.837694,8.11
72487,222.327833,46.116389,5.76
72488,222.328167,-24.251472,5.68
72489,222.329542,-14.148972,5.32
72490,222.335667,-60.079667,9.18
72491,222.33925,-5.791278,7.92
72492,222.348333,-57.437972,7.76
72493,222.3495,-67.235194,7.26
72494,222.354458,-65.681528,7.09
72495,222.355708,35.192056,8.58
72496,222.355625,-8.504278,7.1
72497,222.355917,-59.446528,8.36
72498,222.357125,-2.010278,9.44
72499,222.359125,10.044361,6.64
72500,222.364917,-60.638694,8.89
72501,222.365208,-19.903583,7.19
72502,222.366875,5.541028,9.27
72503,222.367583,-47.797667,8.03
72504,222.367792,45.280583,10.7
72505,222.36975,19.510389,6.91
72506,222.369792,-36.042972,9.28
72507,222.382292,-59.131694,8.52
72508,222.384875,51.3745,6.49
72509,222.386208,-26.111167,12.07
72510,222.390708,-56.427361,9.27
72511,222.389625,-26.106028,11.72
72512,222.395458,-44.292278,9.78
72513,222.396167,46.574889,7.53
72514,222.396333,-43.722333,8.65
72515,222.397958,39.46625,8.27
72516,222.398167,-44.532222,9.49
72517,222.401583,-51.520861,10.17
72518,222.404417,-68.936167,6.5
72519,222.407167,-54.512528,9.67
72520,222.408458,44.882139,8.49
72521,222.410125,1.5045,7.6
72522,222.412125,-28.441528,9.76
72523,222.421792,15.586861,10.71
72524,222.422333,48.720556,5.68
72525,222.423333,-18.942111,8.59
72526,222.425083,48.531389,9.27
72527,222.42575,7.98675,6.96
72528,222.429167,23.032361,7.12
72529,222.434583,3.870833,7.36
72530,222.438458,58.830111,8.66
72531,222.442292,-9.2025,7.65
72532,222.445542,-53.448111,9.34
72533,222.446667,-52.744806,7.17
72534,222.450333,10.492917,7.09
72535,222.452583,6.816444,9.68
72536,222.455333,-32.427056,6.85
72537,222.459375,-47.282194,9.75
72538,222.461542,36.594222,8.64
72539,222.462292,-41.431417,9.53
72540,222.463667,64.580611,8.51
72541,222.463083,-44.4485,9.92
72542,222.466667,-63.191111,10.33
72543,222.467375,10.829056,10.47
72544,222.469333,-57.346556,7.77
72545,222.473333,65.546833,8.29
72546,222.476583,2.049333,10.16
72547,222.478958,-29.34375,10.41
72548,222.482,-24.219917,8.43
72549,222.484333,27.639361,10.5
72550,222.4845,24.720472,6.77
72551,222.490167,-29.034667,7.19
72552,222.493292,28.615833,5.8
72553,222.496292,-13.508611,7.98
72554,222.497167,57.914306,8.04
72555,222.502625,12.335694,8.28
72556,222.504375,-62.33075,7.4
72557,222.515667,-7.164556,8.35
72558,222.520917,-38.533667,8.4
72559,222.523333,-37.398583,7.85
72560,222.532458,-16.406417,8.65
72561,222.533208,0.841139,11.05
72562,222.555208,-21.526278,8.94
72563,222.556875,52.414167,7.14
72564,222.560208,-44.157083,9.03
72565,222.560208,-22.571944,8.65
72566,222.565208,-7.864667,8.71
72567,222.5655,23.911778,5.86
72568,222.565833,-30.947278,10.51
72569,222.567083,-58.976722,6.85
72570,222.569208,16.805472,9.2
72571,222.572792,-27.960222,4.42
72572,222.576,-52.385306,7.78
72573,222.581792,82.5125,5.63
72574,222.583292,-2.245361,9.73
72575,222.585667,73.027778,7.64
72576,222.588917,71.833306,8.91
72577,222.588833,6.815083,9.08
72578,222.591375,65.645833,6.98
72579,222.613042,9.408472,9.24
72580,222.623125,17.175417,9.69
72581,222.623542,80.749806,7.2
72582,222.624167,37.271806,5.47
72583,222.62625,-67.497611,7.47
72584,222.627375,-35.093306,8.08
72585,222.629083,-70.535111,8.12
72586,222.631125,29.960417,11.35
72587,222.633292,-57.152528,8.47
72588,222.6355,-67.501,8.52
72589,222.636875,-70.538333,8.28
72590,222.638042,-0.02425,8.15
72591,222.642167,-40.389944,8.43
72592,222.642375,-66.259333,7.71
72593,222.643875,-45.139583,8.9
72594,222.645833,12.784194,7.27
72595,222.646958,-53.635389,8.02
72596,222.650875,-12.018222,7.12
72597,222.652167,-63.268306,9.7
72598,222.654583,43.438417,10
72599,222.653542,28.359139,10.67
72600,222.658333,-32.466167,7.46
72601,222.667417,-66.486167,8.37
72602,222.671167,-55.420917,8.58
72603,222.671917,-15.997083,5.15
72604,222.671875,22.907778,7.5
72605,222.672667,-52.264639,8.75
72606,222.675625,-8.224361,8.19
72607,222.676667,74.155472,2.07
